Year,Month,State,Type of producer,Energy source,Consumption
2019,6,CO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),75412
2019,6,CO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,6,CO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),911844
2019,6,CO,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2019,6,CO,"Electric Generators, Electric Utilities",Coal (Short Tons),1046555
2019,6,CO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),8776339
2019,6,CO,"Electric Generators, Electric Utilities",Petroleum (Barrels),1209
2019,6,CT,Total Electric Power Industry,Coal (Short Tons),0
2019,6,CT,Total Electric Power Industry,Natural Gas (Mcf),12013759
2019,6,CT,Total Electric Power Industry,Petroleum (Barrels),8760
2019,6,CT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),320827
2019,6,CT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,6,CT,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),204525
2019,6,CT,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),2
2019,6,CT,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),97520
2019,6,CT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,6,CT,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2019,6,CT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),11352466
2019,6,CT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),8180
2019,6,CT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),38421
2019,6,CT,"Electric Generators, Electric Utilities",Petroleum (Barrels),578
2019,6,DC,Total Electric Power Industry,Natural Gas (Mcf),152043
2019,6,DC,Total Electric Power Industry,Petroleum (Barrels),0
2019,6,DC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),152043
2019,6,DC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2019,6,DE,Total Electric Power Industry,Coal (Short Tons),1757
2019,6,DE,Total Electric Power Industry,Natural Gas (Mcf),2869022
2019,6,DE,Total Electric Power Industry,Other Gases (Billion Btu),69
2019,6,DE,Total Electric Power Industry,Petroleum (Barrels),1118
2019,6,DE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),515064
2019,6,DE,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),69
2019,6,DE,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,6,DE,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2019,6,DE,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),84385
2019,6,DE,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,6,DE,"Electric Generators, Independent Power Producers",Coal (Short Tons),1757
2019,6,DE,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2234127
2019,6,DE,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1118
2019,6,DE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),35446
2019,6,DE,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2019,6,FL,Total Electric Power Industry,Coal (Short Tons),969462
2019,6,FL,Total Electric Power Industry,Natural Gas (Mcf),127674917
2019,6,FL,Total Electric Power Industry,Other Gases (Billion Btu),0
2019,6,FL,Total Electric Power Industry,Petroleum (Barrels),288610
2019,6,FL,"Combined Heat and Power, Industrial Power",Coal (Short Tons),516
2019,6,FL,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),773295
2019,6,FL,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2019,6,FL,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),706
2019,6,FL,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),6825
2019,6,FL,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2019,6,FL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1366752
2019,6,FL,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,6,FL,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),5220094
2019,6,FL,"Electric Generators, Independent Power Producers",Petroleum (Barrels),365
2019,6,FL,"Electric Generators, Electric Utilities",Coal (Short Tons),968946
2019,6,FL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),120307951
2019,6,FL,"Electric Generators, Electric Utilities",Petroleum (Barrels),287539
2019,6,GA,Total Electric Power Industry,Coal (Short Tons),1412790
2019,6,GA,Total Electric Power Industry,Natural Gas (Mcf),38681999
2019,6,GA,Total Electric Power Industry,Petroleum (Barrels),31279
2019,6,GA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3145
2019,6,GA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),294133
2019,6,GA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),17221
2019,6,GA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),495
2019,6,GA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),955
2019,6,GA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),122238
2019,6,GA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,6,GA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),9168422
2019,6,GA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),429
2019,6,GA,"Electric Generators, Electric Utilities",Coal (Short Tons),1409645
2019,6,GA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),29096711
2019,6,GA,"Electric Generators, Electric Utilities",Petroleum (Barrels),12674
2019,6,HI,Total Electric Power Industry,Coal (Short Tons),49346
2019,6,HI,Total Electric Power Industry,Geothermal (Billion Btu),0
2019,6,HI,Total Electric Power Industry,Other Gases (Billion Btu),2
2019,6,HI,Total Electric Power Industry,Petroleum (Barrels),1005390
2019,6,HI,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),2
2019,6,HI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),18083
2019,6,HI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1658
2019,6,HI,"Combined Heat and Power, Electric Power",Coal (Short Tons),49346
2019,6,HI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),160287
2019,6,HI,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),0
2019,6,HI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),62053
2019,6,HI,"Electric Generators, Electric Utilities",Petroleum (Barrels),763309
2019,6,IA,Total Electric Power Industry,Coal (Short Tons),1234762
2019,6,IA,Total Electric Power Industry,Natural Gas (Mcf),4203256
2019,6,IA,Total Electric Power Industry,Petroleum (Barrels),17904
2019,6,IA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),43612
2019,6,IA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),211501
2019,6,IA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),3320
2019,6,IA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),1304
2019,6,IA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),60817
2019,6,IA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),14
2019,6,IA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),11
2019,6,IA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),683
2019,6,IA,"Electric Generators, Electric Utilities",Coal (Short Tons),1189846
2019,6,IA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),3930927
2019,6,IA,"Electric Generators, Electric Utilities",Petroleum (Barrels),13887
2019,6,ID,Total Electric Power Industry,Coal (Short Tons),0
2019,6,ID,Total Electric Power Industry,Geothermal (Billion Btu),72
2019,6,ID,Total Electric Power Industry,Natural Gas (Mcf),1691812
2019,6,ID,Total Electric Power Industry,Petroleum (Barrels),36
2019,6,ID,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,6,ID,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),45113
2019,6,ID,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,6,ID,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),13005
2019,6,ID,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),36
2019,6,ID,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),72
2019,6,ID,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),271493
2019,6,ID,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1362201
2019,6,ID,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2019,6,IL,Total Electric Power Industry,Coal (Short Tons),2210125
2019,6,IL,Total Electric Power Industry,Natural Gas (Mcf),14862789
2019,6,IL,Total Electric Power Industry,Other Gases (Billion Btu),157
2019,6,IL,Total Electric Power Industry,Petroleum (Barrels),9161
2019,6,IL,"Combined Heat and Power, Industrial Power",Coal (Short Tons),38603
2019,6,IL,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),327137
2019,6,IL,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),157
2019,6,IL,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,6,IL,"Combined Heat and Power, Commercial Power",Coal (Short Tons),313
2019,6,IL,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),135177
2019,6,IL,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),27
2019,6,IL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),419008
2019,6,IL,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2019,6,IL,"Electric Generators, Independent Power Producers",Coal (Short Tons),2028778
2019,6,IL,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),13098206
2019,6,IL,"Electric Generators, Independent Power Producers",Petroleum (Barrels),7586
2019,6,IL,"Electric Generators, Electric Utilities",Coal (Short Tons),142431
2019,6,IL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),883261
2019,6,IL,"Electric Generators, Electric Utilities",Petroleum (Barrels),1548
2019,6,IN,Total Electric Power Industry,Coal (Short Tons),2186635
2019,6,IN,Total Electric Power Industry,Natural Gas (Mcf),18270581
2019,6,IN,Total Electric Power Industry,Other Gases (Billion Btu),860
2019,6,IN,Total Electric Power Industry,Petroleum (Barrels),36386
2019,6,IN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,6,IN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),1314944
2019,6,IN,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),860
2019,6,IN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),354
2019,6,IN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),132
2019,6,IN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),98854
2019,6,IN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),48
2019,6,IN,"Combined Heat and Power, Electric Power",Coal (Short Tons),115807
2019,6,IN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),805056
2019,6,IN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,6,IN,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2019,6,IN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),7641667
2019,6,IN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2019,6,IN,"Electric Generators, Electric Utilities",Coal (Short Tons),2070696
2019,6,IN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),8410060
2019,6,IN,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),0
2019,6,IN,"Electric Generators, Electric Utilities",Petroleum (Barrels),35984
2019,6,KS,Total Electric Power Industry,Coal (Short Tons),975185
2019,6,KS,Total Electric Power Industry,Natural Gas (Mcf),3077280
2019,6,KS,Total Electric Power Industry,Petroleum (Barrels),13515
2019,6,KS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),26547
2019,6,KS,"Electric Generators, Electric Utilities",Coal (Short Tons),975185
2019,6,KS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),3050733
2019,6,KS,"Electric Generators, Electric Utilities",Petroleum (Barrels),13515
2019,6,KY,Total Electric Power Industry,Coal (Short Tons),2291088
2019,6,KY,Total Electric Power Industry,Natural Gas (Mcf),8190625
2019,6,KY,Total Electric Power Industry,Petroleum (Barrels),11204
2019,6,KY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),75814
2019,6,KY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),210081
2019,6,KY,"Electric Generators, Electric Utilities",Coal (Short Tons),2291088
2019,6,KY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),7904730
2019,6,KY,"Electric Generators, Electric Utilities",Petroleum (Barrels),11204
2019,6,LA,Total Electric Power Industry,Coal (Short Tons),504922
2019,6,LA,Total Electric Power Industry,Natural Gas (Mcf),48332851
2019,6,LA,Total Electric Power Industry,Other Gases (Billion Btu),601
2019,6,LA,Total Electric Power Industry,Petroleum (Barrels),531224
2019,6,LA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,6,LA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),12648816
2019,6,LA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),601
2019,6,LA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,6,LA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),34958
2019,6,LA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1724677
2019,6,LA,"Electric Generators, Independent Power Producers",Coal (Short Tons),15582
2019,6,LA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2158093
2019,6,LA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2019,6,LA,"Electric Generators, Electric Utilities",Coal (Short Tons),489340
2019,6,LA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),31766307
2019,6,LA,"Electric Generators, Electric Utilities",Petroleum (Barrels),531224
2019,6,MA,Total Electric Power Industry,Coal (Short Tons),0
2019,6,MA,Total Electric Power Industry,Natural Gas (Mcf),7563052
2019,6,MA,Total Electric Power Industry,Petroleum (Barrels),2955
2019,6,MA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,6,MA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),92027
2019,6,MA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1
2019,6,MA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),206453
2019,6,MA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),305
2019,6,MA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),843392
2019,6,MA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),1
2019,6,MA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),6387166
2019,6,MA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1533
2019,6,MA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),34014
2019,6,MA,"Electric Generators, Electric Utilities",Petroleum (Barrels),1115
2019,6,MD,Total Electric Power Industry,Coal (Short Tons),160463
2019,6,MD,Total Electric Power Industry,Natural Gas (Mcf),8527358
2019,6,MD,Total Electric Power Industry,Petroleum (Barrels),10365
2019,6,MD,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,6,MD,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),18580
2019,6,MD,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,6,MD,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2019,6,MD,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),826500
2019,6,MD,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),66
2019,6,MD,"Combined Heat and Power, Electric Power",Coal (Short Tons),29902
2019,6,MD,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),397009
2019,6,MD,"Combined Heat and Power, Electric Power",Petroleum (Barrels),936
2019,6,MD,"Electric Generators, Independent Power Producers",Coal (Short Tons),130561
2019,6,MD,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),5085822
2019,6,MD,"Electric Generators, Independent Power Producers",Petroleum (Barrels),8985
2019,6,MD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2199447
2019,6,MD,"Electric Generators, Electric Utilities",Petroleum (Barrels),378
2019,6,ME,Total Electric Power Industry,Coal (Short Tons),826
2019,6,ME,Total Electric Power Industry,Natural Gas (Mcf),782655
2019,6,ME,Total Electric Power Industry,Petroleum (Barrels),1856
2019,6,ME,"Combined Heat and Power, Industrial Power",Coal (Short Tons),343
2019,6,ME,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),164586
2019,6,ME,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),802
2019,6,ME,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),12831
2019,6,ME,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),653
2019,6,ME,"Combined Heat and Power, Electric Power",Coal (Short Tons),483
2019,6,ME,"Combined Heat and Power, Electric Power",Petroleum (Barrels),140
2019,6,ME,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
